#19201-19500 Amani 19501-19800 Atal'ai 19801-20100 Razorbranch 20101-20400 Firetree  20401-20700 Mossflayer 20701-21000 Revantusk 21001-21300 Vilebrach 21301-21600 Shadowpine 21601-21900 Whitebark 21901-22200 Bloodscalp
#22201-22500 Darkspear 22501-22800 Gurubashi 22801-23100 Shatterspear 23101-23400 Drakkari 23401-23700 Frostmane 23701-24000 Sandfury 24001-24300 Smolderthorn 24301-24600 Shadowglen 24601-24900 Winterax 
#24901-25200 Winterfang 25201-25500 Shadowtooth 25501-25700 Zandalari 25701-26000 Zulian 26001-26300 Razzashi

#Dynasties 19001 - 19200 used for named troll characters


25678 = { name = "Tonauac" culture = zandalari }
25679 = { name = "Guatematli" culture = zandalari }
25680 = { name = "Ueman" culture = zandalari }
25681 = { name = "Uetzcayotl" culture = zandalari }
25682 = { name = "Xipil" culture = zandalari }
25683 = { name = "Xicohtencatl" culture = zandalari }
25684 = { name = "Tentacli" culture = zandalari }
25685 = { name = "Xiuhcoatl" culture = zandalari }
25686 = { name = "Xichitl" culture = zandalari }
25687 = { name = "Chitili" culture = zandalari }
25688 = { name = "Xochitl" culture = zandalari }
25689 = { name = "Nechitl" culture = zandalari }
25690 = { name = "Xochipepe" culture = zandalari }
25691 = { name = "Xochipilli" culture = zandalari }
25692 = { name = "Yaotl" culture = zandalari }
25693 = { name = "Yayauhqui" culture = zandalari }
25694 = { name = "Yolotl" culture = zandalari }
25695 = { name = "Yolotli" culture = zandalari }
25696 = { name = "Yolamanitzin" culture = zandalari }
25697 = { name = "Xiuhtecutli" culture = zandalari }
25698 = { name = "Xihuitl" culture = zandalari }
25699 = { name = "Zolin" culture = zandalari }
25700 = { name = "Nayatli" culture = zandalari }



25701 = { name = "Armorai" culture = zulian }
25702 = { name = "Pogine" culture = zulian }
25703 = { name = "Talaniji" culture = zulian }
25704 = { name = "Ilatike" culture = zulian }
25705 = { name = "Nagetza" culture = zulian }
25706 = { name = "Vetla" culture = zulian }
25707 = { name = "Tajani" culture = zulian }
25708 = { name = "Tregweni" culture = zulian }
25709 = { name = "Valakidu" culture = zulian }
25710 = { name = "Zebuwa" culture = zulian }
25711 = { name = "Armani" culture = zulian }
25712 = { name = "Berwandi" culture = zulian }
25713 = { name = "Huntani" culture = zulian }
25714 = { name = "Kontala" culture = zulian }
25715 = { name = "Gyatsu" culture = zulian }
25716 = { name = "Zuldani" culture = zulian }
25717 = { name = "Makari" culture = zulian }
25718 = { name = "Barraki" culture = zulian }
25719 = { name = "Tsanami" culture = zulian }
25720 = { name = "Bwotswani" culture = zulian }
25721 = { name = "Mossami" culture = zulian }
25722 = { name = "Mossa" culture = zulian }
25723 = { name = "Nzala" culture = zulian }
25724 = { name = "Mbakala" culture = zulian }
25725 = { name = "Tzala" culture = zulian }
25726 = { name = "Zora" culture = zulian }
25727 = { name = "Bandbani" culture = zulian }
25728 = { name = "Terojin" culture = zulian }
25729 = { name = "Tonami" culture = zulian }
25730 = { name = "Uchi'hala" culture = zulian }
25731 = { name = "Ala'tor" culture = zulian }
25732 = { name = "Sala'jin" culture = zulian }
25733 = { name = "Tol'gashi" culture = zulian }
25734 = { name = "Val'jin" culture = zulian }
25735 = { name = "Val'jala" culture = zulian }
25736 = { name = "Val'daka" culture = zulian }
25737 = { name = "Putikala" culture = zulian }
25738 = { name = "Xuhala" culture = zulian }
25739 = { name = "Xuhanaka" culture = zulian }
25740 = { name = "Ostawa" culture = zulian }
25741 = { name = "Ostawana" culture = zulian }
25742 = { name = "Ostmawi" culture = zulian }
25743 = { name = "Dkana" culture = zulian }
25744 = { name = "Arakana" culture = zulian }
25745 = { name = "Garakana" culture = zulian }
25746 = { name = "Grakhana" culture = zulian }
25747 = { name = "Makarena" culture = zulian }
25748 = { name = "Malakara" culture = zulian }
25749 = { name = "Tonamala" culture = zulian }
25750 = { name = "Bwotsugala" culture = zulian }
25751 = { name = "Motani" culture = zulian }
25752 = { name = "Motami" culture = zulian }
25753 = { name = "Nasrani" culture = zulian }
25754 = { name = "Dkala" culture = zulian }
25755 = { name = "Ukhala" culture = zulian }
25756 = { name = "Ughandi" culture = zulian }
25757 = { name = "Maldambi" culture = zulian }
25758 = { name = "Maldonambi" culture = zulian }
25759 = { name = "Kuretaka" culture = zulian }
25760 = { name = "Hala" culture = zulian }
25761 = { name = "Velkahala" culture = zulian }
25762 = { name = "Malahala" culture = zulian }
25763 = { name = "Zambala" culture = zulian }
25764 = { name = "Foreva" culture = zulian }
25765 = { name = "T'chkani" culture = zulian }
25766 = { name = "T'pkala" culture = zulian }
25767 = { name = "Zalajin" culture = zulian }
25768 = { name = "Zalan'jin" culture = zulian }
25769 = { name = "Zemba" culture = zulian }
25770 = { name = "Zebala" culture = zulian }
25771 = { name = "Zebawala" culture = zulian }
25772 = { name = "Zekonjin" culture = zulian }
25773 = { name = "Zantala" culture = zulian }
25774 = { name = "Zurawana" culture = zulian }
25775 = { name = "Zalewana" culture = zulian }
25776 = { name = "Zakarawana" culture = zulian }
25777 = { name = "Mbuka" culture = zulian }
25778 = { name = "Ntuka" culture = zulian }
25779 = { name = "Tskala" culture = zulian }
25780 = { name = "Tiskala" culture = zulian }
25781 = { name = "Walazamin" culture = zulian }
25782 = { name = "Warazana" culture = zulian }
25783 = { name = "Kazarjin" culture = zulian }
25784 = { name = "Alkahalu" culture = zulian }
25785 = { name = "Wzala" culture = zulian }
25786 = { name = "Ktalu" culture = zulian }
25787 = { name = "Wtalu" culture = zulian }
25788 = { name = "Zebudalu" culture = zulian }
25789 = { name = "Anadalu" culture = zulian }
25790 = { name = "Dakari" culture = zulian }
25791 = { name = "Kahirari" culture = zulian }
25792 = { name = "Xuljin" culture = zulian }
25793 = { name = "Xuhana" culture = zulian }
25794 = { name = "Mbekala" culture = zulian }
25795 = { name = "Terokala" culture = zulian }
25796 = { name = "Wandalu" culture = zulian }
25797 = { name = "Pomeranu" culture = zulian }
25798 = { name = "Nkali" culture = zulian }
25799 = { name = "Zantalajin" culture = zulian }
25800 = { name = "Zebrajin" culture = zulian }
25801 = { name = "Al'jibo" culture = zulian }
25802 = { name = "Arrowtusk" culture = zulian }
25803 = { name = "Bag'go" culture = zulian }
25804 = { name = "Bastoon" culture = zulian }
25805 = { name = "Windswatcher" culture = zulian }
25806 = { name = "Beastwalker" culture = zulian }
25807 = { name = "Steadfast" culture = zulian }
25808 = { name = "Blazeweaver" culture = zulian }
25809 = { name = "Bloodfrenzy" culture = zulian }
25810 = { name = "Bloodteeth" culture = zulian }
25811 = { name = "Bloodtusk" culture = zulian }
25812 = { name = "Brokenspear" culture = zulian }
25813 = { name = "Darktusk" culture = zulian }
25814 = { name = "Drakebane" culture = zulian }
25815 = { name = "Flamecaller" culture = zulian }
25816 = { name = "Flamekeeper" culture = zulian }
25817 = { name = "Firetusk" culture = zulian }
25818 = { name = "Firewarder" culture = zulian }
25819 = { name = "Gadrin" culture = zulian }
25820 = { name = "Golomojo" culture = zulian }
25821 = { name = "Grimtusk" culture = zulian }
25822 = { name = "Blood Drinker" culture = zulian }
25823 = { name = "Bloodfury" culture = zulian }
25824 = { name = "Bloodlord" culture = zulian }
25825 = { name = "Bloodrager" culture = zulian }
25826 = { name = "Bloodrider" culture = zulian }
25827 = { name = "Headhunter" culture = zulian }
25828 = { name = "Hexxer" culture = zulian }
25829 = { name = "Headsplitter" culture = zulian }
25830 = { name = "Gutwrench" culture = zulian }
25831 = { name = "Shadowcaster" culture = zulian }
25832 = { name = "Seadog" culture = zulian }
25833 = { name = "Hexx" culture = zulian }
25834 = { name = "Hexxen" culture = zulian }
25835 = { name = "Mojo" culture = zulian }
25836 = { name = "Ji'ro" culture = zulian }
25837 = { name = "Soulripper" culture = zulian }
25838 = { name = "Duskwhisperer" culture = zulian }
25839 = { name = "Longeye" culture = zulian }
25840 = { name = "Manslayer" culture = zulian }
25841 = { name = "Mandoom" culture = zulian }
25842 = { name = "Manbane" culture = zulian }
25843 = { name = "Flame Eater" culture = zulian }
25844 = { name = "Dismantler" culture = zulian }
25845 = { name = "Mordune" culture = zulian }
25846 = { name = "Mossmeld" culture = zulian }
25847 = { name = "Nightfang" culture = zulian }
25848 = { name = "Loa-singer" culture = zulian }
25849 = { name = "Spotter" culture = zulian }
25850 = { name = "Shakko" culture = zulian }
25851 = { name = "Toxifier" culture = zulian }
25852 = { name = "Steeltusk" culture = zulian }
25853 = { name = "Stonetusk" culture = zulian }
25854 = { name = "Stormweaver" culture = zulian }
25855 = { name = "Lifegrower" culture = zulian }
25856 = { name = "Starcaller" culture = zulian }
25857 = { name = "Thornhide" culture = zulian }
25858 = { name = "Ironshaper" culture = zulian }
25859 = { name = "Patchmonger" culture = zulian }
25860 = { name = "Thundercall" culture = zulian }
25861 = { name = "Two-Tusk" culture = zulian }
25862 = { name = "Elementalist" culture = zulian }
25863 = { name = "Vandal" culture = zulian }
25864 = { name = "Sadist" culture = zulian }
25865 = { name = "Zurani" culture = zulian }
25866 = { name = "Eaglebane" culture = zulian }
25867 = { name = "Two-Toes" culture = zulian }
25868 = { name = "Hideskinner" culture = zulian }
25869 = { name = "Scalper" culture = zulian }
25870 = { name = "Warpbranch" culture = zulian }
25871 = { name = "Gutchewer" culture = zulian }
25872 = { name = "Subduer" culture = zulian }
25873 = { name = "Gulkan" culture = zulian }
25874 = { name = "Skullcrusher" culture = zulian }
25875 = { name = "Ramuk" culture = zulian }
25876 = { name = "Soothsayer" culture = zulian }
25877 = { name = "Berserker" culture = zulian }
25878 = { name = "Springbringer" culture = zulian }
25879 = { name = "Elvenbane" culture = zulian }
25880 = { name = "Elfeater" culture = zulian }
25881 = { name = "Thunala" culture = zulian }
25882 = { name = "Mbeki" culture = zulian }
25883 = { name = "T'kani" culture = zulian }
25884 = { name = "Lurakana" culture = zulian }
25885 = { name = "Asnali" culture = zulian }
25886 = { name = "Tetuleme" culture = zulian }
25887 = { name = "Ruksaki" culture = zulian }
25888 = { name = "Fenri" culture = zulian }
25889 = { name = "Ndeku" culture = zulian }
25890 = { name = "I'neku" culture = zulian }
25891 = { name = "Tawani" culture = zulian }
25892 = { name = "Tarawi" culture = zulian }
25893 = { name = "Tarawami" culture = zulian }
25894 = { name = "Osnetala" culture = zulian }
25895 = { name = "Tsungu" culture = zulian }
25896 = { name = "Mbungu" culture = zulian }
25897 = { name = "Dnungu" culture = zulian }
25898 = { name = "Pnungu" culture = zulian }
25899 = { name = "Kari" culture = zulian }
25900 = { name = "Nosekari" culture = zulian }
25901 = { name = "Ajanlekoko" culture = zulian }
25902 = { name = "Ormiata" culture = zulian }
25903 = { name = "Apeloko" culture = zulian }
25904 = { name = "Abimbola" culture = zulian }
25905 = { name = "Abioye" culture = zulian }
25906 = { name = "Adebowale" culture = zulian }
25907 = { name = "Adisa" culture = zulian }
25908 = { name = "Afia" culture = zulian }
25909 = { name = "Afolabi" culture = zulian }
25910 = { name = "Afua" culture = zulian }
25911 = { name = "Akachi" culture = zulian }
25912 = { name = "Akinyi" culture = zulian }
25913 = { name = "Akua" culture = zulian }
25914 = { name = "Baako" culture = zulian }
25915 = { name = "Babajide" culture = zulian }
25916 = { name = "Babak" culture = zulian }
25917 = { name = "Babatunde" culture = zulian }
25918 = { name = "Babette" culture = zulian }
25919 = { name = "Chiamaka" culture = zulian }
25920 = { name = "Chibuzo" culture = zulian }
25921 = { name = "Chidike" culture = zulian }
25922 = { name = "Cidubem" culture = zulian }
25923 = { name = "Chike" culture = zulian }
25924 = { name = "Chikelu" culture = zulian }
25925 = { name = "Chikere" culture = zulian }
25926 = { name = "Chipo" culture = zulian }
25927 = { name = "Chuks" culture = zulian }
25929 = { name = "Chukwuemeka" culture = zulian }
25930 = { name = "Ekua" culture = zulian }
25931 = { name = "Emeka" culture = zulian }
25932 = { name = "Emem" culture = zulian }
25933 = { name = "Faraji" culture = zulian }
25934 = { name = "Femi" culture = zulian }
25935 = { name = "Folami" culture = zulian }
25936 = { name = "Fumnaya" culture = zulian }
25937 = { name = "Furaha" culture = zulian }
25938 = { name = "Ife" culture = zulian }
25939 = { name = "Imamu" culture = zulian }
25940 = { name = "Manslayer" culture = zulian }
25941 = { name = "Imani" culture = zulian }
25942 = { name = "Imari" culture = zulian }
25943 = { name = "Jabari" culture = zulian }
25944 = { name = "Jaheem" culture = zulian }
25945 = { name = "Jaz" culture = zulian }
25946 = { name = "Jelani" culture = zulian }
25947 = { name = "Jojo" culture = zulian }
25948 = { name = "Kanye" culture = zulian }
25949 = { name = "Kenya" culture = zulian }
25950 = { name = "Azikiwe" culture = zulian }
25951 = { name = "Awolowo" culture = zulian }
25952 = { name = "Bello" culture = zulian }
25953 = { name = "Balewa" culture = zulian }
25954 = { name = "Akintola" culture = zulian }
25955 = { name = "Okotie-Eboh" culture = zulian }
25956 = { name = "Nzeogwu" culture = zulian }
25958 = { name = "Onwuatuegwu" culture = zulian }
25959 = { name = "Okafor" culture = zulian }
25960 = { name = "Okereke" culture = zulian }
25961 = { name = "Okeke" culture = zulian }
25962 = { name = "Okonkwo" culture = zulian }
25963 = { name = "Okoye" culture = zulian }
25964 = { name = "Okorie" culture = zulian }
25965 = { name = "Obasanjo" culture = zulian }
25966 = { name = "Babangida" culture = zulian }
25967 = { name = "Buhari" culture = zulian }
25968 = { name = "Dimka" culture = zulian }
25969 = { name = "Diya" culture = zulian }
25970 = { name = "Odili" culture = zulian }
25971 = { name = "Ibori" culture = zulian }
25972 = { name = "Igbinedion" culture = zulian }
25973 = { name = "Alamiyeseigha" culture = zulian }
25974 = { name = "Yar'adua" culture = zulian }
25975 = { name = "Akpabio" culture = zulian }
25976 = { name = "Attah" culture = zulian }
25977 = { name = "Chukwumereije" culture = zulian }
25978 = { name = "Akunyili" culture = zulian }
25979 = { name = "Iweala" culture = zulian }
25980 = { name = "Okonjo" culture = zulian }
25981 = { name = "Ezekwesili" culture = zulian }
25982 = { name = "Achebe" culture = zulian }
25983 = { name = "Soyinka" culture = zulian }
25984 = { name = "Solarin" culture = zulian }
25985 = { name = "Gbadamosi" culture = zulian }
25986 = { name = "Olanrewaju" culture = zulian }
25987 = { name = "Magoro" culture = zulian }
25988 = { name = "Madaki" culture = zulian }
25989 = { name = "Jang" culture = zulian }
25990 = { name = "Oyinlola" culture = zulian }
25991 = { name = "Oyenusi" culture = zulian }
25992 = { name = "Onejekwe" culture = zulian }
25993 = { name = "Onwudine" culture = zulian }
25994 = { name = "Jakande" culture = zulian }
25995 = { name = "Kalejaiye" culture = zulian }
25996 = { name = "Igwe" culture = zulian }
25997 = { name = "Eze" culture = zulian }
25998 = { name = "Obi" culture = zulian }
25999 = { name = "Ngige" culture = zulian }
26000 = { name = "Uba" culture = zulian }




26001 = { name = "Armorai" culture = razzashi }
26002 = { name = "Pogine" culture = razzashi }
26003 = { name = "Talaniji" culture = razzashi }
26004 = { name = "Ilatike" culture = razzashi }
26005 = { name = "Nagetza" culture = razzashi }
26006 = { name = "Vetla" culture = razzashi }
26007 = { name = "Tajani" culture = razzashi }
26008 = { name = "Tregweni" culture = razzashi }
26009 = { name = "Valakidu" culture = razzashi }
26010 = { name = "Zebuwa" culture = razzashi }
26011 = { name = "Armani" culture = razzashi }
26012 = { name = "Berwandi" culture = razzashi }
26013 = { name = "Huntani" culture = razzashi }
26014 = { name = "Kontala" culture = razzashi }
26015 = { name = "Gyatsu" culture = razzashi }
26016 = { name = "Zuldani" culture = razzashi }
26017 = { name = "Makari" culture = razzashi }
26018 = { name = "Barraki" culture = razzashi }
26019 = { name = "Tsanami" culture = razzashi }
26020 = { name = "Bwotswani" culture = razzashi }
26021 = { name = "Mossami" culture = razzashi }
26022 = { name = "Mossa" culture = razzashi }
26023 = { name = "Nzala" culture = razzashi }
26024 = { name = "Mbakala" culture = razzashi }
26025 = { name = "Tzala" culture = razzashi }
26026 = { name = "Zora" culture = razzashi }
26027 = { name = "Bandbani" culture = razzashi }
26028 = { name = "Terojin" culture = razzashi }
26029 = { name = "Tonami" culture = razzashi }
26030 = { name = "Uchi'hala" culture = razzashi }
26031 = { name = "Ala'tor" culture = razzashi }
26032 = { name = "Sala'jin" culture = razzashi }
